origem,destino,tipo,evidencia,status
EF01GE05,EF04GE07,relacionada_visao_geral,EF01GE05 + EF04GE07,confirmada na planilha
EF01GE05,EF05GE06,relacionada_visao_geral,EF01GE05 + EF05GE06,confirmada na planilha
EF01GE08,EF02GE08,relacionada_visao_geral,EF01GE08 + EF02GE08,confirmada na planilha
EF01GE08,EF03GE06,relacionada_visao_geral,EF01GE08 + EF03GE06,confirmada na planilha
EF01GE08,EF04GE09,relacionada_visao_geral,EF01GE08 + EF04GE09,confirmada na planilha
EF01GE08,EF05GE08,relacionada_visao_geral,EF01GE08 + EF05GE08,confirmada na planilha
EF01GE09,EF02GE09,relacionada_visao_geral,EF01GE09 + EF02GE09,confirmada na planilha
EF01GE09,EF03GE07,relacionada_visao_geral,EF01GE09 + EF03GE07,confirmada na planilha
EF01GE09,EF04GE10,relacionada_visao_geral,EF01GE09 + EF04GE10,confirmada na planilha
EF01GE09,EF05GE09,relacionada_visao_geral,EF01GE09 + EF05GE09,confirmada na planilha
EI03EO06,EF01HI02,pre_requisito,EF01HI02,confirmada na planilha
EF01HI02,EF01HI01,relacionada,EF01HI02,confirmada na planilha
EF01HI02,EF01HI06,relacionada,EF01HI02,confirmada na planilha
EF01HI02,EF01HI07,relacionada,EF01HI02,confirmada na planilha
EF01HI02,EF01HI05,relacionada,EF01HI02,confirmada na planilha
EF01HI02,EF01GE01,relacionada,EF01HI02,confirmada na planilha
EF01HI02,EF01GE01,mencao_comentario,EF01HI02,confirmada na planilha
EI03EO04,EF01HI04,pre_requisito,EF01HI04,confirmada na planilha
EI03EO06,EF01HI04,pre_requisito,EF01HI04,confirmada na planilha
EF01HI04,EF01GE04,relacionada,EF01HI04,confirmada na planilha
EF01HI04,EF01GE04,mencao_comentario,EF01HI04,confirmada na planilha
EI03ET01,EF01HI05,pre_requisito,EF01HI05,confirmada na planilha
EI03EF02,EF01HI05,pre_requisito,EF01HI05,confirmada na planilha
EI03ET05,EF01HI05,pre_requisito,EF01HI05,confirmada na planilha
EF01HI05,EF01GE02,relacionada,EF01HI05,confirmada na planilha
EF01HI05,EF01GE02,mencao_comentario,EF01HI05,confirmada na planilha
EI03EF01,EF01GE01,pre_requisito,EF01GE01,confirmada na planilha
EI03EO04,EF01GE01,pre_requisito,EF01GE01,confirmada na planilha
EI03EO06,EF01GE01,pre_requisito,EF01GE01,confirmada na planilha
EF01GE01,EF01GE03,relacionada,EF01GE01,confirmada na planilha
EF01GE01,EF01GE06,relacionada,EF01GE01,confirmada na planilha
EF01GE01,EF01GE07,relacionada,EF01GE01,confirmada na planilha
EF01GE01,EF01GE09,relacionada,EF01GE01,confirmada na planilha
EF01GE01,EF01HI02,relacionada,EF01GE01,confirmada na planilha
EF01GE01,EF01HI02,mencao_comentario,EF01GE01,confirmada na planilha
EI03ET03,EF01GE05,pre_requisito,EF01GE05,confirmada na planilha
EI03EF01,EF01GE05,pre_requisito,EF01GE05,confirmada na planilha
EI03EO04,EF01GE05,pre_requisito,EF01GE05,confirmada na planilha
EI03EO06,EF01GE05,pre_requisito,EF01GE05,confirmada na planilha
EF01GE05,EF01GE06,relacionada,EF01GE05,confirmada na planilha
EF01GE05,EF01GE10,relacionada,EF01GE05,confirmada na planilha
EF01GE05,EF01GE11,relacionada,EF01GE05,confirmada na planilha
EF01GE05,EF01GE08,relacionada,EF01GE05,confirmada na planilha
EI03ET01,EF01GE02,pre_requisito,EF01GE02,confirmada na planilha
EI03EF02,EF01GE02,pre_requisito,EF01GE02,confirmada na planilha
EI03ET05,EF01GE02,pre_requisito,EF01GE02,confirmada na planilha
EF01GE02,EF01GE06,relacionada,EF01GE02,confirmada na planilha
EF01GE02,EF01GE08,relacionada,EF01GE02,confirmada na planilha
EF01GE02,EF01GE09,relacionada,EF01GE02,confirmada na planilha
EF01GE02,EF01HI05,relacionada,EF01GE02,confirmada na planilha
EF01GE02,EF01HI05,mencao_comentario,EF01GE02,confirmada na planilha
EF01GE02,EF01CI01,mencao_comentario,EF01GE02,confirmada na planilha
EI03EF01,EF01GE08,pre_requisito,EF01GE08,confirmada na planilha
EI03EF06,EF01GE08,pre_requisito,EF01GE08,confirmada na planilha
EF01GE08,EF01GE01,relacionada,EF01GE08,confirmada na planilha
EF01GE08,EF01GE02,relacionada,EF01GE08,confirmada na planilha
EF01GE08,EF01GE05,relacionada,EF01GE08,confirmada na planilha
EI03EF01,EF01GE09,pre_requisito,EF01GE09,confirmada na planilha
EI03EF06,EF01GE09,pre_requisito,EF01GE09,confirmada na planilha
EI03CG02,EF01GE09,pre_requisito,EF01GE09,confirmada na planilha
EF01GE09,EF01GE01,relacionada,EF01GE09,confirmada na planilha
EF01GE09,EF01GE02,relacionada,EF01GE09,confirmada na planilha
EF01HI04,EF02HI01,pre_requisito,EF02HI01,confirmada na planilha
EF02HI01,EF02HI02,relacionada,EF02HI01,confirmada na planilha
EF02HI01,EF02HI10,relacionada,EF02HI01,confirmada na planilha
EF01HI02,EF02HI04,pre_requisito,EF02HI04,confirmada na planilha
EF02HI04,EF02HI05,relacionada,EF02HI04,confirmada na planilha
EF02HI04,EF02HI08,relacionada,EF02HI04,confirmada na planilha
EF01HI02,EF02HI06,pre_requisito,EF02HI06,confirmada na planilha
EF02HI04,EF02HI06,pre_requisito,EF02HI06,confirmada na planilha
EF02HI06,EF02HI07,relacionada,EF02HI06,confirmada na planilha
EF02HI06,EF02HI03,relacionada,EF02HI06,confirmada na planilha
EF02HI06,EF02GE04,relacionada,EF02HI06,confirmada na planilha
EF02HI06,EF02GE04,mencao_comentario,EF02HI06,confirmada na planilha
EF01GE01,EF02GE04,pre_requisito,EF02GE04,confirmada na planilha
EF02GE04,EF02GE01,relacionada,EF02GE04,confirmada na planilha
EF02GE04,EF02GE02,relacionada,EF02GE04,confirmada na planilha
EF02GE04,EF02GE05,relacionada,EF02GE04,confirmada na planilha
EF02GE04,EF02HI06,relacionada,EF02GE04,confirmada na planilha
EF02GE04,EF02HI06,mencao_comentario,EF02GE04,confirmada na planilha
EF02GE04,EF02GE07,pre_requisito,EF02GE07,confirmada na planilha
EF02GE07,EF02GE05,relacionada,EF02GE07,confirmada na planilha
EF02GE07,EF02GE08,relacionada,EF02GE07,confirmada na planilha
EF02GE07,EF02GE09,relacionada,EF02GE07,confirmada na planilha
EF02GE07,EF02HI01,relacionada,EF02GE07,confirmada na planilha
EF02GE07,EF02HI01,mencao_comentario,EF02GE07,confirmada na planilha
EF01GE08,EF02GE08,pre_requisito,EF02GE08,confirmada na planilha
EF01GE09,EF02GE08,pre_requisito,EF02GE08,confirmada na planilha
EF02GE08,EF02GE07,relacionada,EF02GE08,confirmada na planilha
EF02GE08,EF02GE09,relacionada,EF02GE08,confirmada na planilha
EF01GE08,EF02GE09,pre_requisito,EF02GE09,confirmada na planilha
EF01GE09,EF02GE09,pre_requisito,EF02GE09,confirmada na planilha
EF02GE09,EF02GE07,relacionada,EF02GE09,confirmada na planilha
EF02GE09,EF02GE10,relacionada,EF02GE09,confirmada na planilha
EF02HI04,EF03HI05,pre_requisito,EF03HI05,confirmada na planilha
EF02HI06,EF03HI05,pre_requisito,EF03HI05,confirmada na planilha
EF03HI05,EF03HI02,relacionada,EF03HI05,confirmada na planilha
EF03HI05,EF03HI06,relacionada,EF03HI05,confirmada na planilha
EF03HI05,EF03HI03,relacionada,EF03HI05,confirmada na planilha
EF03HI05,EF03GE07,relacionada,EF03HI05,confirmada na planilha
EF03HI05,EF03GE07,mencao_comentario,EF03HI05,confirmada na planilha
EF02HI01,EF03HI08,pre_requisito,EF03HI08,confirmada na planilha
EF03HI05,EF03HI08,pre_requisito,EF03HI08,confirmada na planilha
EF03HI08,EF03HI01,relacionada,EF03HI08,confirmada na planilha
EF03HI08,EF03HI07,relacionada,EF03HI08,confirmada na planilha
EF03HI08,EF03HI11,relacionada,EF03HI08,confirmada na planilha
EF03HI08,EF03GE02,relacionada,EF03HI08,confirmada na planilha
EF03HI08,EF03GE05,relacionada,EF03HI08,confirmada na planilha
EF03HI08,EF03GE02,mencao_comentario,EF03HI08,confirmada na planilha
EF03HI08,EF03GE05,mencao_comentario,EF03HI08,confirmada na planilha
EF02HI01,EF03HI10,pre_requisito,EF03HI10,confirmada na planilha
EF03HI10,EF03HI09,relacionada,EF03HI10,confirmada na planilha
EF03HI10,EF03GE06,relacionada,EF03HI10,confirmada na planilha
EF03HI10,EF03GE07,relacionada,EF03HI10,confirmada na planilha
EF03HI10,EF03GE06,mencao_comentario,EF03HI10,confirmada na planilha
EF03HI10,EF03GE07,mencao_comentario,EF03HI10,confirmada na planilha
EF03GE02,EF03GE01,relacionada,EF03GE02,confirmada na planilha
EF03GE02,EF03GE03,relacionada,EF03GE02,confirmada na planilha
EF03GE02,EF03GE06,relacionada,EF03GE02,confirmada na planilha
EF03GE02,EF03GE07,relacionada,EF03GE02,confirmada na planilha
EF03GE02,EF03HI08,relacionada,EF03GE02,confirmada na planilha
EF03GE02,EF03HI08,mencao_comentario,EF03GE02,confirmada na planilha
EF02GE07,EF03GE05,pre_requisito,EF03GE05,confirmada na planilha
EF03GE05,EF03GE04,relacionada,EF03GE05,confirmada na planilha
EF03GE05,EF03GE11,relacionada,EF03GE05,confirmada na planilha
EF03GE05,EF03GE07,relacionada,EF03GE05,confirmada na planilha
EF03GE05,EF03HI08,relacionada,EF03GE05,confirmada na planilha
EF03GE05,EF03HI08,mencao_comentario,EF03GE05,confirmada na planilha
EF03GE05,EF03GE09,pre_requisito,EF03GE09,confirmada na planilha
EF03GE09,EF03GE06,relacionada,EF03GE09,confirmada na planilha
EF03GE09,EF03GE08,relacionada,EF03GE09,confirmada na planilha
EF03GE09,EF03GE10,relacionada,EF03GE09,confirmada na planilha
EF02GE08,EF03GE06,pre_requisito,EF03GE06,confirmada na planilha
EF02GE09,EF03GE06,pre_requisito,EF03GE06,confirmada na planilha
EF03GE06,EF03GE09,relacionada,EF03GE06,confirmada na planilha
EF03GE06,EF03HI10,relacionada,EF03GE06,confirmada na planilha
EF03GE06,EF03HI10,mencao_comentario,EF03GE06,confirmada na planilha
EF02GE08,EF03GE07,pre_requisito,EF03GE07,confirmada na planilha
EF02GE09,EF03GE07,pre_requisito,EF03GE07,confirmada na planilha
EF03GE07,EF03GE05,relacionada,EF03GE07,confirmada na planilha
EF03GE07,EF03HI05,relacionada,EF03GE07,confirmada na planilha
EF03GE07,EF03HI10,relacionada,EF03GE07,confirmada na planilha
EF03GE07,EF03HI05,mencao_comentario,EF03GE07,confirmada na planilha
EF03GE07,EF03HI10,mencao_comentario,EF03GE07,confirmada na planilha
EF03HI05,EF04HI01,pre_requisito,EF04HI01,confirmada na planilha
EF04HI01,EF04HI02,relacionada,EF04HI01,confirmada na planilha
EF04HI01,EF04HI03,relacionada,EF04HI01,confirmada na planilha
EF04HI01,EF04HI05,relacionada,EF04HI01,confirmada na planilha
EF04HI01,EF04GE07,relacionada,EF04HI01,confirmada na planilha
EF04HI01,EF04GE11,relacionada,EF04HI01,confirmada na planilha
EF04HI01,EF04GE11,mencao_comentario,EF04HI01,confirmada na planilha
EF04HI01,EF04GE07,mencao_comentario,EF04HI01,confirmada na planilha
EF04HI01,EF04HI06,pre_requisito,EF04HI06,confirmada na planilha
EF04HI06,EF04HI07,relacionada,EF04HI06,confirmada na planilha
EF04HI06,EF04HI09,relacionada,EF04HI06,confirmada na planilha
EF04HI06,EF04HI10,relacionada,EF04HI06,confirmada na planilha
EF04HI06,EF04GE10,relacionada,EF04HI06,confirmada na planilha
EF04HI06,EF05GE06,mencao_comentario,EF04HI06,confirmada na planilha
EF04HI06,EF04GE10,mencao_comentario,EF04HI06,confirmada na planilha
EF04GE05,EF04GE03,relacionada,EF04GE05,confirmada na planilha
EF04GE05,EF04GE10,relacionada,EF04GE05,confirmada na planilha
EF03GE09,EF04GE11,pre_requisito,EF04GE11,confirmada na planilha
EF04GE05,EF04GE11,pre_requisito,EF04GE11,confirmada na planilha
EF04GE11,EF04GE10,relacionada,EF04GE11,confirmada na planilha
EF04GE11,EF04HI01,relacionada,EF04GE11,confirmada na planilha
EF04GE11,EF04HI01,mencao_comentario,EF04GE11,confirmada na planilha
EF03GE05,EF04GE07,pre_requisito,EF04GE07,confirmada na planilha
EF04GE05,EF04GE07,pre_requisito,EF04GE07,confirmada na planilha
EF04GE07,EF04GE04,relacionada,EF04GE07,confirmada na planilha
EF04GE07,EF04GE08,relacionada,EF04GE07,confirmada na planilha
EF04GE07,EF04GE09,relacionada,EF04GE07,confirmada na planilha
EF04GE07,EF04GE10,relacionada,EF04GE07,confirmada na planilha
EF04GE07,EF04HI01,relacionada,EF04GE07,confirmada na planilha
EF04GE07,EF04HI01,mencao_comentario,EF04GE07,confirmada na planilha
EF03GE06,EF04GE09,pre_requisito,EF04GE09,confirmada na planilha
EF03GE07,EF04GE09,pre_requisito,EF04GE09,confirmada na planilha
EF04GE09,EF04GE07,relacionada,EF04GE09,confirmada na planilha
EF03GE06,EF04GE10,pre_requisito,EF04GE10,confirmada na planilha
EF03GE07,EF04GE10,pre_requisito,EF04GE10,confirmada na planilha
EF04GE10,EF04GE05,relacionada,EF04GE10,confirmada na planilha
EF04GE10,EF04GE07,relacionada,EF04GE10,confirmada na planilha
EF04GE10,EF04HI06,relacionada,EF04GE10,confirmada na planilha
EF04GE10,EF04HI06,mencao_comentario,EF04GE10,confirmada na planilha
EF04HI01,EF05HI01,pre_requisito,EF05HI01,confirmada na planilha
EF05HI01,EF05HI03,relacionada,EF05HI01,confirmada na planilha
EF05HI01,EF05GE01,relacionada,EF05HI01,confirmada na planilha
EF05HI01,EF05GE03,relacionada,EF05HI01,confirmada na planilha
EF05HI01,EF05GE01,mencao_comentario,EF05HI01,confirmada na planilha
EF05HI01,EF05GE03,mencao_comentario,EF05HI01,confirmada na planilha
EF05HI04,EF05HI05,relacionada,EF05HI04,confirmada na planilha
EF04HI01,EF05HI07,pre_requisito,EF05HI07,confirmada na planilha
EF05HI07,EF05HI08,relacionada,EF05HI07,confirmada na planilha
EF05HI07,EF05HI09,relacionada,EF05HI07,confirmada na planilha
EF05HI07,EF05HI10,relacionada,EF05HI07,confirmada na planilha
EF05HI07,EF05GE01,relacionada,EF05HI07,confirmada na planilha
EF05HI07,EF05GE03,relacionada,EF05HI07,confirmada na planilha
EF05HI07,EF05GE06,relacionada,EF05HI07,confirmada na planilha
EF05HI07,EF05GE08,relacionada,EF05HI07,confirmada na planilha
EF05HI07,EF05GE01,mencao_comentario,EF05HI07,confirmada na planilha
EF05HI07,EF05GE03,mencao_comentario,EF05HI07,confirmada na planilha
EF05HI07,EF05GE06,mencao_comentario,EF05HI07,confirmada na planilha
EF05HI07,EF05GE08,mencao_comentario,EF05HI07,confirmada na planilha
EF05GE01,EF05GE02,relacionada,EF05GE01,confirmada na planilha
EF05GE01,EF05HI01,relacionada,EF05GE01,confirmada na planilha
EF05GE01,EF05HI07,relacionada,EF05GE01,confirmada na planilha
EF05GE01,EF05MA06,mencao_comentario,EF05GE01,confirmada na planilha
EF05GE01,EF05MA24,mencao_comentario,EF05GE01,confirmada na planilha
EF05GE01,EF05HI01,mencao_comentario,EF05GE01,confirmada na planilha
EF05GE01,EF05HI07,mencao_comentario,EF05GE01,confirmada na planilha
EF05GE03,EF05GE08,relacionada,EF05GE03,confirmada na planilha
EF05GE03,EF05GE09,relacionada,EF05GE03,confirmada na planilha
EF05GE03,EF05HI01,relacionada,EF05GE03,confirmada na planilha
EF05GE03,EF05HI07,relacionada,EF05GE03,confirmada na planilha
EF05GE03,EF05GE12,relacionada,EF05GE03,confirmada na planilha
EF05GE03,EF05HI01,mencao_comentario,EF05GE03,confirmada na planilha
EF05GE03,EF05HI07,mencao_comentario,EF05GE03,confirmada na planilha
EF05GE06,EF05GE09,relacionada,EF05GE06,confirmada na planilha
EF05GE06,EF05HI07,relacionada,EF05GE06,confirmada na planilha
EF05GE06,EF05HI07,mencao_comentario,EF05GE06,confirmada na planilha
EF04GE09,EF05GE08,pre_requisito,EF05GE08,confirmada na planilha
EF04GE10,EF05GE08,pre_requisito,EF05GE08,confirmada na planilha
EF05GE08,EF05GE03,relacionada,EF05GE08,confirmada na planilha
EF05GE08,EF05HI07,relacionada,EF05GE08,confirmada na planilha
EF05GE08,EF05HI07,mencao_comentario,EF05GE08,confirmada na planilha
EF04GE09,EF05GE09,pre_requisito,EF05GE09,confirmada na planilha
EF04GE10,EF05GE09,pre_requisito,EF05GE09,confirmada na planilha
EF05GE09,EF05GE03,relacionada,EF05GE09,confirmada na planilha
EF05GE09,EF05GE06,relacionada,EF05GE09,confirmada na planilha
EF06HI01,EF06GE11,relacionada_visao_geral,EF06HI01 + EF06GE11,confirmada na planilha
EF06HI01,EF06GE08,relacionada_visao_geral,EF06HI01 + EF06GE08,confirmada na planilha
EF06HI02,EF06HI07,relacionada_visao_geral,EF06HI02 + EF06HI07,confirmada na planilha
EF06HI04,EF06HI03,relacionada_visao_geral,EF06HI04 + EF06HI03,confirmada na planilha
EF06HI04,EF06HI06,relacionada_visao_geral,EF06HI04 + EF06HI06,confirmada na planilha
EF06HI04,EF06HI05,relacionada_visao_geral,EF06HI04 + EF06HI05,confirmada na planilha
EF06HI04,EF06GE11,relacionada_visao_geral,EF06HI04 + EF06GE11,confirmada na planilha
EF06HI09,EF06HI10,relacionada_visao_geral,EF06HI09 + EF06HI10,confirmada na planilha
EF06HI09,EF06HI11,relacionada_visao_geral,EF06HI09 + EF06HI11,confirmada na planilha
EF06HI09,EF06HI13,relacionada_visao_geral,EF06HI09 + EF06HI13,confirmada na planilha
EF06HI09,EF06GE07,relacionada_visao_geral,EF06HI09 + EF06GE07,confirmada na planilha
EF06HI14,EF06HI12,relacionada_visao_geral,EF06HI14 + EF06HI12,confirmada na planilha
EF06HI14,EF06HI16,relacionada_visao_geral,EF06HI14 + EF06HI16,confirmada na planilha
EF06HI14,EF06HI18,relacionada_visao_geral,EF06HI14 + EF06HI18,confirmada na planilha
EF06HI14,EF06HI19,relacionada_visao_geral,EF06HI14 + EF06HI19,confirmada na planilha
EF06GE11,EF06GE01,relacionada_visao_geral,EF06GE11 + EF06GE01,confirmada na planilha
EF06GE11,EF06GE02,relacionada_visao_geral,EF06GE11 + EF06GE02,confirmada na planilha
EF06GE11,EF06GE03,relacionada_visao_geral,EF06GE11 + EF06GE03,confirmada na planilha
EF06GE11,EF06GE05,relacionada_visao_geral,EF06GE11 + EF06GE05,confirmada na planilha
EF06GE11,EF06GE08,relacionada_visao_geral,EF06GE11 + EF06GE08,confirmada na planilha
EF06GE11,EF06GE09,relacionada_visao_geral,EF06GE11 + EF06GE09,confirmada na planilha
EF06GE11,EF06GE10,relacionada_visao_geral,EF06GE11 + EF06GE10,confirmada na planilha
EF06GE11,EF06GE13,relacionada_visao_geral,EF06GE11 + EF06GE13,confirmada na planilha
EF06GE11,EF06HI01,relacionada_visao_geral,EF06GE11 + EF06HI01,confirmada na planilha
EF06GE11,EF06HI04,relacionada_visao_geral,EF06GE11 + EF06HI04,confirmada na planilha
EF06GE12,EF06GE04,relacionada_visao_geral,EF06GE12 + EF06GE04,confirmada na planilha
EF06GE12,EF06GE09,relacionada_visao_geral,EF06GE12 + EF06GE09,confirmada na planilha
EF06GE12,EF06GE10,relacionada_visao_geral,EF06GE12 + EF06GE10,confirmada na planilha
EF06GE06,EF06GE02,relacionada_visao_geral,EF06GE06 + EF06GE02,confirmada na planilha
EF06GE06,EF06GE08,relacionada_visao_geral,EF06GE06 + EF06GE08,confirmada na planilha
EF06GE06,EF06GE09,relacionada_visao_geral,EF06GE06 + EF06GE09,confirmada na planilha
EF06GE07,EF06GE08,relacionada_visao_geral,EF06GE07 + EF06GE08,confirmada na planilha
EF06GE07,EF06GE09,relacionada_visao_geral,EF06GE07 + EF06GE09,confirmada na planilha
EF06GE07,EF06HI09,relacionada_visao_geral,EF06GE07 + EF06HI09,confirmada na planilha
EF06GE08,EF06GE06,relacionada_visao_geral,EF06GE08 + EF06GE06,confirmada na planilha
EF06GE08,EF06GE07,relacionada_visao_geral,EF06GE08 + EF06GE07,confirmada na planilha
EF06GE08,EF06GE11,relacionada_visao_geral,EF06GE08 + EF06GE11,confirmada na planilha
EF06GE08,EF06HI01,relacionada_visao_geral,EF06GE08 + EF06HI01,confirmada na planilha
EF06GE09,EF06GE11,relacionada_visao_geral,EF06GE09 + EF06GE11,confirmada na planilha
EF06GE09,EF06GE12,relacionada_visao_geral,EF06GE09 + EF06GE12,confirmada na planilha
EF07HI01,EF07HI07,relacionada_visao_geral,EF07HI01 + EF07HI07,confirmada na planilha
EF07HI01,EF07HI04,relacionada_visao_geral,EF07HI01 + EF07HI04,confirmada na planilha
EF07HI01,EF07HI05,relacionada_visao_geral,EF07HI01 + EF07HI05,confirmada na planilha
EF07HI02,EF07HI06,relacionada_visao_geral,EF07HI02 + EF07HI06,confirmada na planilha
EF07HI02,EF07GE09,relacionada_visao_geral,EF07HI02 + EF07GE09,confirmada na planilha
EF07HI03,EF07HI08,relacionada_visao_geral,EF07HI03 + EF07HI08,confirmada na planilha
EF07HI03,EF07HI09,relacionada_visao_geral,EF07HI03 + EF07HI09,confirmada na planilha
EF07HI03,EF07GE04,relacionada_visao_geral,EF07HI03 + EF07GE04,confirmada na planilha
EF07HI13,EF07HI14,relacionada_visao_geral,EF07HI13 + EF07HI14,confirmada na planilha
EF07HI15,EF07HI16,relacionada_visao_geral,EF07HI15 + EF07HI16,confirmada na planilha
EF07HI15,EF07GE04,relacionada_visao_geral,EF07HI15 + EF07GE04,confirmada na planilha
EF07HI15,EF07GE09,relacionada_visao_geral,EF07HI15 + EF07GE09,confirmada na planilha
EF07GE02,EF07GE05,relacionada_visao_geral,EF07GE02 + EF07GE05,confirmada na planilha
EF07GE02,EF07GE09,relacionada_visao_geral,EF07GE02 + EF07GE09,confirmada na planilha
EF07GE04,EF07GE03,relacionada_visao_geral,EF07GE04 + EF07GE03,confirmada na planilha
EF07GE04,EF07GE09,relacionada_visao_geral,EF07GE04 + EF07GE09,confirmada na planilha
EF07GE04,EF07GE10,relacionada_visao_geral,EF07GE04 + EF07GE10,confirmada na planilha
EF07GE04,EF07HI03,relacionada_visao_geral,EF07GE04 + EF07HI03,confirmada na planilha
EF07GE04,EF07HI15,relacionada_visao_geral,EF07GE04 + EF07HI15,confirmada na planilha
EF07GE11,EF07GE01,relacionada_visao_geral,EF07GE11 + EF07GE01,confirmada na planilha
EF07GE11,EF07GE09,relacionada_visao_geral,EF07GE11 + EF07GE09,confirmada na planilha
EF07GE11,EF07GE12,relacionada_visao_geral,EF07GE11 + EF07GE12,confirmada na planilha
EF07GE06,EF07GE07,relacionada_visao_geral,EF07GE06 + EF07GE07,confirmada na planilha
EF07GE06,EF07GE08,relacionada_visao_geral,EF07GE06 + EF07GE08,confirmada na planilha
EF07GE06,EF07GE09,relacionada_visao_geral,EF07GE06 + EF07GE09,confirmada na planilha
EF07GE06,EF07GE10,relacionada_visao_geral,EF07GE06 + EF07GE10,confirmada na planilha
EF07GE09,EF07GE02,relacionada_visao_geral,EF07GE09 + EF07GE02,confirmada na planilha
EF07GE09,EF07GE04,relacionada_visao_geral,EF07GE09 + EF07GE04,confirmada na planilha
EF07GE09,EF07GE06,relacionada_visao_geral,EF07GE09 + EF07GE06,confirmada na planilha
EF07GE09,EF07GE12,relacionada_visao_geral,EF07GE09 + EF07GE12,confirmada na planilha
EF07GE09,EF07HI02,relacionada_visao_geral,EF07GE09 + EF07HI02,confirmada na planilha
EF07GE09,EF07HI15,relacionada_visao_geral,EF07GE09 + EF07HI15,confirmada na planilha
EF07GE10,EF07GE04,relacionada_visao_geral,EF07GE10 + EF07GE04,confirmada na planilha
EF07GE10,EF07GE06,relacionada_visao_geral,EF07GE10 + EF07GE06,confirmada na planilha
EF08HI01,EF08HI03,relacionada_visao_geral,EF08HI01 + EF08HI03,confirmada na planilha
EF08HI01,EF08GE13,relacionada_visao_geral,EF08HI01 + EF08GE13,confirmada na planilha
EF08HI04,EF08HI01,relacionada_visao_geral,EF08HI04 + EF08HI01,confirmada na planilha
EF08HI04,EF08HI05,relacionada_visao_geral,EF08HI04 + EF08HI05,confirmada na planilha
EF08HI04,EF08HI13,relacionada_visao_geral,EF08HI04 + EF08HI13,confirmada na planilha
EF08HI06,EF08GE05,relacionada_visao_geral,EF08HI06 + EF08GE05,confirmada na planilha
EF08HI15,EF08HI17,relacionada_visao_geral,EF08HI15 + EF08HI17,confirmada na planilha
EF08HI15,EF08HI18,relacionada_visao_geral,EF08HI15 + EF08HI18,confirmada na planilha
EF08HI23,EF08HI24,relacionada_visao_geral,EF08HI23 + EF08HI24,confirmada na planilha
EF08HI23,EF08HI26,relacionada_visao_geral,EF08HI23 + EF08HI26,confirmada na planilha
EF08HI23,EF08HI27,relacionada_visao_geral,EF08HI23 + EF08HI27,confirmada na planilha
EF08HI23,EF08GE05,relacionada_visao_geral,EF08HI23 + EF08GE05,confirmada na planilha
EF08GE05,EF08GE11,relacionada_visao_geral,EF08GE05 + EF08GE11,confirmada na planilha
EF08GE05,EF08HI06,relacionada_visao_geral,EF08GE05 + EF08HI06,confirmada na planilha
EF08GE05,EF08HI23,relacionada_visao_geral,EF08GE05 + EF08HI23,confirmada na planilha
EF08GE08,EF08GE07,relacionada_visao_geral,EF08GE08 + EF08GE07,confirmada na planilha
EF08GE06,EF08GE11,relacionada_visao_geral,EF08GE06 + EF08GE11,confirmada na planilha
EF08GE06,EF08GE12,relacionada_visao_geral,EF08GE06 + EF08GE12,confirmada na planilha
EF08GE06,EF08GE18,relacionada_visao_geral,EF08GE06 + EF08GE18,confirmada na planilha
EF08GE06,EF08GE22,relacionada_visao_geral,EF08GE06 + EF08GE22,confirmada na planilha
EF08GE23,EF08GE15,relacionada_visao_geral,EF08GE23 + EF08GE15,confirmada na planilha
EF08GE23,EF08GE18,relacionada_visao_geral,EF08GE23 + EF08GE18,confirmada na planilha
EF08GE13,EF08GE09,relacionada_visao_geral,EF08GE13 + EF08GE09,confirmada na planilha
EF08GE13,EF08GE18,relacionada_visao_geral,EF08GE13 + EF08GE18,confirmada na planilha
EF08GE13,EF08GE19,relacionada_visao_geral,EF08GE13 + EF08GE19,confirmada na planilha
EF08GE13,EF08GE24,relacionada_visao_geral,EF08GE13 + EF08GE24,confirmada na planilha
EF08GE13,EF08HI01,relacionada_visao_geral,EF08GE13 + EF08HI01,confirmada na planilha
EF08GE20,EF08GE03,relacionada_visao_geral,EF08GE20 + EF08GE03,confirmada na planilha
EF08GE20,EF08GE04,relacionada_visao_geral,EF08GE20 + EF08GE04,confirmada na planilha
EF08GE20,EF08GE10,relacionada_visao_geral,EF08GE20 + EF08GE10,confirmada na planilha
EF08GE20,EF08GE16,relacionada_visao_geral,EF08GE20 + EF08GE16,confirmada na planilha
EF08GE20,EF08GE17,relacionada_visao_geral,EF08GE20 + EF08GE17,confirmada na planilha
EF08GE20,EF08GE18,relacionada_visao_geral,EF08GE20 + EF08GE18,confirmada na planilha
EF08GE20,EF08GE19,relacionada_visao_geral,EF08GE20 + EF08GE19,confirmada na planilha
EF08GE21,EF08GE18,relacionada_visao_geral,EF08GE21 + EF08GE18,confirmada na planilha
EF08GE18,EF08GE05,relacionada_visao_geral,EF08GE18 + EF08GE05,confirmada na planilha
EF08GE18,EF08GE13,relacionada_visao_geral,EF08GE18 + EF08GE13,confirmada na planilha
EF08GE18,EF08GE20,relacionada_visao_geral,EF08GE18 + EF08GE20,confirmada na planilha
EF08GE18,EF08GE23,relacionada_visao_geral,EF08GE18 + EF08GE23,confirmada na planilha
EF08GE19,EF08GE13,relacionada_visao_geral,EF08GE19 + EF08GE13,confirmada na planilha
